price,lprice,square,rooms,floor,mfloor,station,metro,ametro,dmetro,link,add,lat,lon,district
26000000,17.073607095985757,65.0,3,1,5,метро Сухаревская,19 минут пешком,1,19,https://www.cian.ru/sale/flat/316173698/,"Капельский пер., 13",55.784405,37.633787,район Мещанский
26000000,17.073607095985757,65.0,3,1,5,метро Сухаревская,19 минут пешком,1,19,https://www.cian.ru/sale/flat/316660739/,"Капельский пер., 13",55.784405,37.633787,район Мещанский
26000000,17.073607095985757,65.0,3,1,5,метро Проспект Мира,4 минуты пешком,1,4,https://www.cian.ru/sale/flat/316360077/,"Капельский пер., 13",55.784405,37.633787,район Мещанский
35000000,17.37085861945369,56.0,2,3,5,метро Сухаревская,12 минут пешком,1,12,https://www.cian.ru/sale/flat/314154251/,"ул. Щепкина, 27к1",55.778077,37.628792,район Мещанский
54000000,17.80449460452855,74.0,2,10,19,метро Сухаревская,11 минут пешком,1,11,https://www.cian.ru/sale/flat/301116670/,"просп. Академика Сахарова, 7",55.771145,37.643767,район Красносельский
35000000,17.37085861945369,83.6,3,5,14,метро Сухаревская,17 минут пешком,1,17,https://www.cian.ru/sale/flat/316469686/,"ул. Гиляровского, 36С1",55.782294,37.632448,район Мещанский
48200000,17.690869579020827,119.7,5,2,5,метро Сухаревская,12 минут пешком,1,12,https://www.cian.ru/sale/flat/316490602/,"2-й Троицкий пер., 6",55.775702,37.622477,район Мещанский
14000000,16.454567887579532,39.5,1,2,10,метро Партизанская,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/316734412/,"Сиреневый бул., 4/7",55.79762,37.761384,район Измайлово
13500000,16.41820024340866,47.0,2,7,14,метро Партизанская,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/315964366/,"Измайловский просп., 61",55.789011,37.783671,район Измайлово
19700000,16.796129193708218,79.6,3,4,8,метро Партизанская,18 минут пешком,1,18,https://www.cian.ru/sale/flat/315778914/,"Первомайская ул., 4",55.790079,37.771544,район Измайлово
17900000,16.70031127081098,64.0,3,13,14,метро Партизанская,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/315721302/,"Измайловский проезд, 7К2",55.797144,37.768202,район Измайлово
29200000,17.18967926723851,70.2,3,2,6,метро Партизанская,18 минут пешком,1,18,https://www.cian.ru/sale/flat/316692672/,"Первомайская ул., 1",55.790494,37.771139,район Измайлово
17000000,16.64872390202049,56.6,2,2,3,метро Партизанская,3 минуты на транспорте,0,3,https://www.cian.ru/sale/flat/316827482/,"1-я Парковая ул., 5-7",55.790114,37.777194,район Измайлово
11999999,16.30041712441894,54.9,2,3,5,метро Партизанская,18 минут пешком,1,18,https://www.cian.ru/sale/flat/313600528/,"Борисовская ул., 35",55.792832,37.735243,район Соколиная гора
24500000,17.014183675514957,80.0,3,3,5,метро Партизанская,3 минуты на транспорте,0,3,https://www.cian.ru/sale/flat/314701041/,"Первомайская ул., 26",55.791815,37.779619,район Измайлово
19500000,16.785925023533974,58.6,3,18,24,метро Партизанская,13 минут пешком,1,13,https://www.cian.ru/sale/flat/316499272/,"Окружной проезд, 10Б",55.792776,37.741504,район Соколиная гора
16500000,16.61887093887081,33.3,2,19,24,метро Партизанская,13 минут пешком,1,13,https://www.cian.ru/sale/flat/316361160/,"Окружной проезд, 10Б",55.792776,37.741504,район Соколиная гора
18100000,16.711422496236054,35.0,2,17,25,метро Партизанская,13 минут пешком,1,13,https://www.cian.ru/sale/flat/316499269/,"Окружной проезд, 10Б",55.792776,37.741504,район Соколиная гора
18500000,16.733281290048552,33.3,2,22,24,метро Партизанская,13 минут пешком,1,13,https://www.cian.ru/sale/flat/311544072/,"Окружной проезд, 10Б",55.792776,37.741504,район Соколиная гора
25000000,17.034386382832476,65.8,3,4,5,метро Партизанская,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/316058661/,"1-я Прядильная ул., 7",55.794639,37.778703,район Измайлово
13699990,16.43290566087108,40.0,1,15,22,метро Партизанская,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/316687527/,"Измайловский проезд, 5/1к3",55.798267,37.764474,район Измайлово
14500000,16.489659207390805,35.8,2,10,29,метро Партизанская,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/313069967/,"Тагильская ул., 6/5",55.813551,37.753649,район Метрогородок
100000000,18.420680743952367,120.0,3,8,18,метро Партизанская,3 минуты на транспорте,0,3,https://www.cian.ru/sale/flat/313800588/,"Измайловский проезд, 10к3",55.794426,37.772262,район Измайлово
43000000,17.576710673657836,76.8,3,16,18,метро Партизанская,3 минуты на транспорте,0,3,https://www.cian.ru/sale/flat/310641358/,"Измайловский проезд, 10к3",55.794426,37.772262,район Измайлово
11900000,16.292048958081757,43.0,2,2,5,метро Партизанская,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/301589475/,"11-я Парковая ул., 39К1",55.801349,37.804611,район Измайлово
14000000,16.454567887579532,56.6,3,5,5,метро Партизанская,19 минут пешком,1,19,https://www.cian.ru/sale/flat/316219676/,"Большая Черкизовская ул., 28К2",55.79723,37.740219,район Преображенское
33000000,17.312018119430753,78.4,3,4,14,метро Партизанская,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/309149968/,"Измайловский проезд, 5А",55.796238,37.765561,район Измайлово
19500000,16.785925023533974,36.0,1,5,14,метро Партизанская,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/315664286/,"Измайловский проезд, 5А",55.796238,37.765561,район Измайлово
19400000,16.780783624033557,50.6,2,7,17,метро Партизанская,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/305345617/,"Измайловский проезд, 5А",55.796238,37.765561,район Измайлово
65000000,17.98989782785991,103.8,3,10,18,метро Партизанская,3 минуты на транспорте,0,3,https://www.cian.ru/sale/flat/316485930/,"Измайловский проезд, 10к4",55.793601,37.771849,район Измайлово
24000000,16.99356438831222,113.0,4,1,5,метро Партизанская,6 минут на транспорте,0,6,https://www.cian.ru/sale/flat/266522795/,"Первомайская ул., 117",55.793804,37.818741,район Восточное Измайлово
17800000,16.694709015262312,57.0,2,10,15,метро Партизанская,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/315827866/,"Амурская ул., 1/2/2",55.80695,37.753227,район Гольяново
15500000,16.556350581889475,55.0,3,4,5,метро Партизанская,3 минуты на транспорте,0,3,https://www.cian.ru/sale/flat/309813881/,"Никитинская ул., 1К1",55.795656,37.774796,район Измайлово
12500000,16.34123920227253,35.3,1,4,12,метро Партизанская,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/316184143/,"Никитинская ул., 9",55.797498,37.774706,район Измайлово
75000000,18.132998671500584,133.0,4,20,28,метро Партизанская,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/303276625/,"Первомайская ул., 42к3",55.792508,37.787776,район Измайлово
14100000,16.461685355348397,37.1,1,4,5,метро Партизанская,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/249449707/,"Нижняя Первомайская ул., 12Б",55.790529,37.794514,район Измайлово
22900000,16.946647468524468,84.9,3,4,5,метро Партизанская,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/309880684/,"Первомайская ул., 46",55.792857,37.789636,район Измайлово
17500000,16.67771143889374,47.8,2,7,8,метро Партизанская,18 минут пешком,1,18,https://www.cian.ru/sale/flat/315587747/,"Окружной проезд, 24",55.779454,37.742528,район Соколиная гора
26500000,17.09265529095645,66.0,3,23,29,метро Партизанская,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/315645773/,"Амурская ул., 1Ак3",55.808306,37.760054,район Гольяново
23700000,16.98098560610536,59.0,2,3,33,метро Партизанская,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/315181380/,"Амурская ул., 1Ак3",55.808306,37.760054,район Гольяново
26499000,17.092617554395378,66.0,3,23,32,метро Партизанская,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/315504326/,"Амурская ул., 1Ак3",55.808306,37.760054,район Гольяново
20990000,16.859556691796815,83.7,5,1,9,метро Партизанская,9 минут на транспорте,0,9,https://www.cian.ru/sale/flat/284341722/,"Сиреневый бул., 60",55.802381,37.825712,район Восточное Измайлово
17950000,16.70310067289856,57.1,2,13,14,метро Партизанская,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/313150213/,"Амурская ул., 1/2/1",55.807324,37.754637,район Гольяново
40150000,17.508132998357045,89.9,4,8,33,метро Партизанская,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/316493883/,"Амурская ул., 2Ак3",55.805174,37.755293,район Гольяново
28800000,17.175885945106174,83.3,3,20,24,метро Партизанская,19 минут пешком,1,19,https://www.cian.ru/sale/flat/313002363/,"Мироновская ул., 46к1",55.792685,37.733204,район Соколиная гора
20990000,16.859556691796815,57.6,3,5,36,метро Партизанская,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/311828350/,"Амурская ул., 1Ак1",55.807739,37.757853,район Гольяново
11850000,16.287838425545413,34.0,1,8,16,метро Партизанская,18 минут пешком,1,18,https://www.cian.ru/sale/flat/314928828/,"Борисовская ул., 33",55.79222,37.735117,район Соколиная гора
18100000,16.711422496236054,71.5,3,13,14,метро Партизанская,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/315277874/,"Щелковское ш., 4",55.803631,37.759677,район Северное Измайлово
16500000,16.61887093887081,35.8,1,12,31,метро Партизанская,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/313589003/,"Тагильская ул., 6/1",55.814963,37.756209,район Метрогородок
19700000,16.796129193708218,57.8,3,6,17,метро Партизанская,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/308019792/,"Тагильская ул., 6/1",55.814963,37.756209,район Метрогородок
16900000,16.642824179893303,47.8,2,5,12,метро Партизанская,18 минут пешком,1,18,https://www.cian.ru/sale/flat/313760028/,"Большая Черкизовская ул., 32К4",55.79727,37.74278,район Преображенское
17500000,16.67771143889374,60.0,2,1,5,метро Партизанская,10 минут пешком,1,10,https://www.cian.ru/sale/flat/316502426/,"Лечебная ул., 19",55.79062,37.741935,район Соколиная гора
23000000,16.951004773893423,71.1,3,3,25,метро Партизанская,6 минут на транспорте,0,6,https://www.cian.ru/sale/flat/302195971/,"Тагильская ул., 2к1",55.818028,37.748475,район Метрогородок
14500000,16.489659207390805,39.4,1,5,19,метро Партизанская,6 минут на транспорте,0,6,https://www.cian.ru/sale/flat/316081090/,"Тагильская ул., 2к1",55.818028,37.748475,район Метрогородок
24800000,17.02635421113521,55.4,2,10,25,метро Партизанская,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/310085260/,"Амурская ул., 1Ак2",55.807977,37.758823,район Гольяново
25900000,17.069753526669768,65.1,2,3,5,метро Партизанская,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/304552637/,"Амурская ул., 1Ак2",55.807977,37.758823,район Гольяново
26000000,17.073607095985757,87.7,3,3,8,метро Партизанская,15 минут пешком,1,15,https://www.cian.ru/sale/flat/299632629/,"Фортунатовская ул., 33/44",55.783767,37.739016,район Соколиная гора
26999000,17.111310386245677,69.5,2,32,39,метро Партизанская,6 минут на транспорте,0,6,https://www.cian.ru/sale/flat/315194256/,"Амурская ул., 1Ак5",55.809241,37.759273,район Гольяново
14000000,16.454567887579532,42.0,2,3,5,метро Партизанская,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/273107804/,"Открытое ш., 23К3",55.825588,37.751826,район Метрогородок
10500000,16.166885815127753,35.0,1,10,12,метро Партизанская,8 минут на транспорте,0,8,https://www.cian.ru/sale/flat/301595735/,"Открытое ш., 27К9",55.828642,37.7555,район Метрогородок
17600000,16.68340946000838,43.2,1,31,32,метро Партизанская,8 минут пешком,1,8,https://www.cian.ru/sale/flat/310278703/,"просп. Буденного, 51к4",55.759724,37.738459,район Соколиная гора
12600000,16.349207371921707,54.7,2,16,17,метро Аэропорт,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/316715553/,"ул. Летчика Грицевца, 8",55.622207,37.306908,Новомосковский административный округ
17500000,16.67771143889374,76.1,3,13,17,метро Аэропорт,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/313564283/,"ул. Летчика Грицевца, 8",55.622207,37.306908,Новомосковский административный округ
15000000,16.523560759066484,55.0,2,5,17,метро Аэропорт,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/313882747/,"ул. Летчика Грицевца, 8",55.622207,37.306908,Новомосковский административный округ
9500000,16.06680235657077,34.2,1,12,17,метро Аэропорт,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/316647027/,"ул. Авиаконструктора Петлякова, 13",55.620662,37.304878,Новомосковский административный округ
17900000,16.70031127081098,75.0,3,6,17,метро Аэропорт,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/305909789/,"ул. Авиаконструктора Петлякова, 13",55.620662,37.304878,Новомосковский административный округ
11500000,16.25785759333348,53.6,2,14,17,метро Аэропорт,6 минут на транспорте,0,6,https://www.cian.ru/sale/flat/316081607/,"Интернациональная ул., 4",55.612436,37.255138,район Внуково
11200000,16.231424336265324,53.7,2,13,17,метро Аэропорт,6 минут на транспорте,0,6,https://www.cian.ru/sale/flat/312272680/,"Интернациональная ул., 4",55.612436,37.255138,район Внуково
12000000,16.300417207752275,53.4,2,8,17,метро Аэропорт,6 минут на транспорте,0,6,https://www.cian.ru/sale/flat/305110580/,"Интернациональная ул., 4",55.612436,37.255138,район Внуково
7700000,15.856730886823913,31.4,1,9,9,метро Аэропорт,7 минут пешком,1,7,https://www.cian.ru/sale/flat/315455583/,"ул. Большая Внуковская, 17",55.611277,37.294915,район Внуково
13990000,16.453853346641665,80.0,2,7,9,метро Аэропорт,20 минут на транспорте,0,20,https://www.cian.ru/sale/flat/316514982/,"ул. Семена Гордого, 5",55.543328,37.153853,Троицкий административный округ
15850000,16.578680058287564,77.0,3,1,17,метро Аэропорт,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/316237106/,"ул. Летчика Грицевца, 7",55.623015,37.30742,Новомосковский административный округ
17980000,16.704770587007747,58.6,2,14,17,метро Аэропорт,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/309490981/,"ул. Летчика Грицевца, 7",55.623015,37.30742,Новомосковский административный округ
9750000,16.09277784297403,41.3,2,5,5,метро Аэропорт,12 минут пешком,1,12,https://www.cian.ru/sale/flat/311567423/,"ул. Большая Внуковская, 7",55.613128,37.291322,район Внуково
9399000,16.056113858602437,38.0,1,12,20,метро Аэропорт,9 минут на транспорте,0,9,https://www.cian.ru/sale/flat/314006924/,"ул. Лаптева, 7",55.598863,37.366888,Новомосковский административный округ
12400000,16.333207030575267,49.3,2,4,17,метро Аэропорт,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/312253438/,"ул. Омская, 14к2",55.621241,37.265307,Новомосковский административный округ
7700000,15.856730886823913,41.0,2,1,1,метро Аэропорт,15 минут пешком,1,15,https://www.cian.ru/sale/flat/316679421/,"ул. 3-я Рейсовая, 9",55.607839,37.30309,район Внуково
11200000,16.231424336265324,62.9,3,2,12,метро Аэропорт,17 минут пешком,1,17,https://www.cian.ru/sale/flat/315311613/,"ул. 2-я Рейсовая, 25",55.612268,37.306055,район Внуково
11950000,16.296241836341792,67.0,2,7,16,метро Аэропорт,11 минут на транспорте,0,11,https://www.cian.ru/sale/flat/293048889/,"ул. Агрохимическая, 3",55.592586,37.20689,Новомосковский административный округ
15000000,16.523560759066484,100.0,3,15,16,метро Аэропорт,11 минут на транспорте,0,11,https://www.cian.ru/sale/flat/305722442/,"ул. Агрохимическая, 3",55.592586,37.20689,Новомосковский административный округ
13500000,16.41820024340866,69.2,2,11,19,метро Аэропорт,11 минут на транспорте,0,11,https://www.cian.ru/sale/flat/314411309/,"ул. Агрохимическая, 3",55.592586,37.20689,Новомосковский административный округ
8800000,15.990262279448435,43.0,1,8,19,метро Аэропорт,11 минут на транспорте,0,11,https://www.cian.ru/sale/flat/310837395/,"ул. Агрохимическая, 3",55.592586,37.20689,Новомосковский административный округ
8850000,15.995928016984111,40.4,1,13,16,метро Аэропорт,11 минут на транспорте,0,11,https://www.cian.ru/sale/flat/316795381/,"ул. Агрохимическая, 3",55.592586,37.20689,Новомосковский административный округ
9190000,16.03362649433187,37.0,1,10,17,метро Аэропорт,11 минут на транспорте,0,11,https://www.cian.ru/sale/flat/316384913/,"ул. Агрохимическая, 3",55.592586,37.20689,Новомосковский административный округ
14600000,16.496532086678563,103.0,3,12,14,метро Аэропорт,11 минут на транспорте,0,11,https://www.cian.ru/sale/flat/285616002/,"ул. Агрохимическая, 3",55.592586,37.20689,Новомосковский административный округ
9800000,16.0978929436408,36.6,1,2,17,метро Аэропорт,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/316795871/,"ул. Летчика Грицевца, 11",55.624266,37.309585,Новомосковский административный округ
15999000,16.58803677825085,79.0,3,2,17,метро Аэропорт,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/304866828/,"ул. Летчика Грицевца, 11",55.624266,37.309585,Новомосковский административный округ
21500000,16.883563493097892,84.0,3,16,17,метро Аэропорт,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/313631915/,"ул. Летчика Грицевца, 11",55.624266,37.309585,Новомосковский административный округ
11990000,16.299583527003698,54.2,3,1,2,метро Аэропорт,6 минут на транспорте,0,6,https://www.cian.ru/sale/flat/316787811/,"ул. Полевая, 2",55.792508,37.934193,район Богородское
14700000,16.503358051748965,60.0,2,8,17,метро Аэропорт,6 минут на транспорте,0,6,https://www.cian.ru/sale/flat/316654860/,"ул. Летчика Грицевца, 4",55.623559,37.303153,Новомосковский административный округ
15500000,16.556350581889475,58.3,2,11,17,метро Аэропорт,6 минут на транспорте,0,6,https://www.cian.ru/sale/flat/315456422/,"ул. Летчика Грицевца, 4",55.623559,37.303153,Новомосковский административный округ
19300000,16.775615653875114,84.2,3,7,17,метро Аэропорт,6 минут на транспорте,0,6,https://www.cian.ru/sale/flat/314383660/,"ул. Летчика Грицевца, 4",55.623559,37.303153,Новомосковский административный округ
9950000,16.113083109134777,48.0,1,22,25,метро Аэропорт,10 минут на транспорте,0,10,https://www.cian.ru/sale/flat/316293236/,"ул. Радужная, 4",55.860807,37.672298,район Бабушкинский
16700000,16.630919277386983,75.8,3,3,17,метро Аэропорт,8 минут на транспорте,0,8,https://www.cian.ru/sale/flat/316452071/,"ул. Бианки, 4к1",55.602968,37.360313,Новомосковский административный округ
19500000,16.785925023533974,83.0,3,13,17,метро Аэропорт,8 минут на транспорте,0,8,https://www.cian.ru/sale/flat/316484323/,"ул. Бианки, 4к1",55.602968,37.360313,Новомосковский административный округ
9900000,16.108045315104818,37.8,1,11,17,метро Аэропорт,8 минут на транспорте,0,8,https://www.cian.ru/sale/flat/313965769/,"ул. Бианки, 4к1",55.602968,37.360313,Новомосковский административный округ
8700000,15.978833583624812,43.2,2,1,5,метро Аэропорт,8 минут пешком,1,8,https://www.cian.ru/sale/flat/310343544/,"ул. Аэрофлотская, 10/13",55.612045,37.293029,район Внуково
14500000,16.489659207390805,60.2,2,8,26,метро Аэропорт,11 минут на транспорте,0,11,https://www.cian.ru/sale/flat/314930021/,"ул. Радужная, 9",55.858887,37.665974,район Бабушкинский
9800000,16.0978929436408,41.0,1,8,17,метро Аэропорт,9 минут на транспорте,0,9,https://www.cian.ru/sale/flat/315924749/,"ул. Бианки, 8к2",55.601422,37.363475,Новомосковский административный округ
11500000,16.25785759333348,46.5,1,16,23,метро Аэропорт,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/299243608/,"ул. Летчика Ульянина, 6",55.625308,37.309441,Новомосковский административный округ
15172000,16.534962181790927,60.0,2,12,24,метро Аэропорт,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/312722950/,"ул. Летчика Ульянина, 6",55.625308,37.309441,Новомосковский административный округ
15500000,16.556350581889475,60.0,2,24,24,метро Аэропорт,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/315466204/,"ул. Летчика Ульянина, 6",55.625308,37.309441,Новомосковский административный округ
23000000,16.951004773893423,75.0,3,15,24,метро Аэропорт,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/310814268/,"ул. Летчика Ульянина, 6",55.625308,37.309441,Новомосковский административный округ
15000000,16.523560759066484,58.4,2,16,24,метро Аэропорт,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/292638243/,"ул. Летчика Ульянина, 6",55.625308,37.309441,Новомосковский административный округ
7300000,15.80338490611862,28.6,1,6,17,метро Аэропорт,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/309337985/,"ул. Омская, 17",55.619513,37.264031,Новомосковский административный округ
14500000,16.489659207390805,57.8,2,15,18,метро Аэропорт,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/294146181/,"ул. Омская, 17",55.619513,37.264031,Новомосковский административный округ
8900000,16.00156183470237,38.6,1,1,27,метро Аэропорт,8 минут на транспорте,0,8,https://www.cian.ru/sale/flat/315637896/,"ул. Москвитина, 5к3",55.599962,37.360304,Новомосковский административный округ
11400000,16.249123913364723,72.9,3,13,16,метро Аэропорт,6 минут на транспорте,0,6,https://www.cian.ru/sale/flat/313066743/,"ул. Изваринская, 2",55.611389,37.25406,район Внуково
12000000,16.300417207752275,55.0,2,16,17,метро Аэропорт,20 минут пешком,1,20,https://www.cian.ru/sale/flat/312134629/,"ул. 2-я Рейсовая, 25Б",55.611612,37.308884,район Внуково
8750000,15.984564258333798,36.6,1,6,17,метро Аэропорт,9 минут на транспорте,0,9,https://www.cian.ru/sale/flat/316226721/,"проезд Радужный, 1",55.593532,37.364472,Новомосковский административный округ
12700000,16.35711255142882,51.0,2,6,17,метро Аэропорт,9 минут на транспорте,0,9,https://www.cian.ru/sale/flat/316744337/,"проезд Радужный, 1",55.593532,37.364472,Новомосковский административный округ
13900000,16.44739939810092,72.3,3,3,9,метро Аэропорт,20 минут на транспорте,0,20,https://www.cian.ru/sale/flat/313847079/,"ул. Семена Гордого, 1",55.545416,37.154751,Троицкий административный округ
9850000,16.10298201314827,46.8,1,3,7,метро Аэропорт,20 минут на транспорте,0,20,https://www.cian.ru/sale/flat/309351514/,"ул. Семена Гордого, 1",55.545416,37.154751,Троицкий административный округ
9200000,16.034714042019267,72.0,2,3,10,метро Аэропорт,20 минут на транспорте,0,20,https://www.cian.ru/sale/flat/316295638/,"ул. Семена Гордого, 1",55.545416,37.154751,Троицкий административный округ
12900000,16.3727378693319,72.3,2,4,9,метро Аэропорт,20 минут на транспорте,0,20,https://www.cian.ru/sale/flat/314847268/,"ул. Семена Гордого, 1",55.545416,37.154751,Троицкий административный округ
15650000,16.565981474950437,74.6,3,10,17,метро Аэропорт,11 минут на транспорте,0,11,https://www.cian.ru/sale/flat/311109143/,"ул. Радужная, 21",55.5893,37.376303,Новомосковский административный округ
10790000,16.194130337234316,44.8,2,4,9,метро Аэропорт,8 минут пешком,1,8,https://www.cian.ru/sale/flat/315942467/,"ул. Большая Внуковская, 15",55.611745,37.294098,район Внуково
11500000,16.25785759333348,73.0,3,1,5,метро Аэропорт,11 минут пешком,1,11,https://www.cian.ru/sale/flat/316259376/,"ул. Спортивная, 5/16",55.610733,37.301536,район Внуково
11900000,16.292048958081757,63.9,2,13,19,метро Аэропорт,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/314325497/,"ул. Летчика Ульянина, 7",55.626055,37.311283,Новомосковский административный округ
8950000,16.007164090251038,41.6,1,8,19,метро Аэропорт,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/316184889/,"ул. Летчика Ульянина, 7",55.626055,37.311283,Новомосковский административный округ
15500000,16.556350581889475,73.0,2,5,20,метро Аэропорт,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/295818232/,"ул. Летчика Ульянина, 7",55.626055,37.311283,Новомосковский административный округ
13400000,16.41076526492114,53.4,2,11,17,метро Аэропорт,6 минут на транспорте,0,6,https://www.cian.ru/sale/flat/307386807/,"ул. Летчика Грицевца, 5",55.623697,37.305399,Новомосковский административный округ
15500000,16.556350581889475,55.8,2,6,17,метро Аэропорт,8 минут на транспорте,0,8,https://www.cian.ru/sale/flat/312203680/,"ул. Лаптева, 8к3",55.599382,37.362882,Новомосковский административный округ
15500000,16.556350581889475,90.7,2,25,25,метро Аэропорт,10 минут на транспорте,0,10,https://www.cian.ru/sale/flat/316237959/,"ул. Радужная, 14к5",55.861322,37.666629,район Бабушкинский
26200000,17.081269968731327,130.7,3,5,25,метро Аэропорт,10 минут на транспорте,0,10,https://www.cian.ru/sale/flat/312156120/,"ул. Радужная, 14к5",55.861322,37.666629,район Бабушкинский
44000000,17.599700191882537,131.0,3,12,25,метро Аэропорт,10 минут на транспорте,0,10,https://www.cian.ru/sale/flat/304790308/,"ул. Радужная, 14к5",55.861322,37.666629,район Бабушкинский
16900000,16.642824179893303,90.8,2,13,25,метро Аэропорт,10 минут на транспорте,0,10,https://www.cian.ru/sale/flat/314434079/,"ул. Радужная, 14к5",55.861322,37.666629,район Бабушкинский
17790000,16.694147059642017,74.2,3,2,17,метро Аэропорт,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/307459648/,"ул. Авиаконструктора Петлякова, 5",55.623163,37.300817,Новомосковский административный округ
8600000,15.967272761223736,38.0,1,8,12,метро Аэропорт,17 минут пешком,1,17,https://www.cian.ru/sale/flat/315063965/,"ул. Плотинная, 1к1",55.616122,37.300009,район Внуково
8600000,15.967272761223736,38.0,1,8,12,метро Аэропорт,17 минут пешком,1,17,https://www.cian.ru/sale/flat/297371975/,"ул. Плотинная, 1к1",55.616122,37.300009,район Внуково
18500000,16.733281290048552,81.6,3,7,12,метро Аэропорт,17 минут пешком,1,17,https://www.cian.ru/sale/flat/316089068/,"ул. Плотинная, 1к1",55.616122,37.300009,район Внуково
10800000,16.195056692094447,53.5,2,13,17,метро Аэропорт,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/309200951/,"Интернациональная ул., 2",55.612248,37.256468,район Внуково
14750000,16.5067536407501,74.3,3,8,17,метро Аэропорт,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/313298765/,"Интернациональная ул., 2",55.612248,37.256468,район Внуково
17850000,16.69751406618992,57.3,2,14,25,метро Аэропорт,8 минут на транспорте,0,8,https://www.cian.ru/sale/flat/316477731/,"ул. Москвитина, 5к4",55.599789,37.361265,Новомосковский административный округ
15000000,16.523560759066484,45.0,1,10,27,метро Аэропорт,8 минут на транспорте,0,8,https://www.cian.ru/sale/flat/299625998/,"ул. Москвитина, 5к4",55.599789,37.361265,Новомосковский административный округ
19450000,16.783357628028728,74.4,3,2,27,метро Аэропорт,8 минут на транспорте,0,8,https://www.cian.ru/sale/flat/305914191/,"ул. Москвитина, 5к4",55.599789,37.361265,Новомосковский административный округ
18100000,16.711422496236054,90.0,2,22,25,метро Аэропорт,11 минут на транспорте,0,11,https://www.cian.ru/sale/flat/293612341/,"ул. Радужная, 14к1",55.860443,37.666818,район Бабушкинский
34500000,17.356469882001587,134.5,3,20,25,метро Аэропорт,11 минут на транспорте,0,11,https://www.cian.ru/sale/flat/315829572/,"ул. Радужная, 14к1",55.860443,37.666818,район Бабушкинский
18300000,16.722411617811648,75.1,3,20,25,метро Аэропорт,8 минут на транспорте,0,8,https://www.cian.ru/sale/flat/307503805/,"ул. Москвитина, 1к2",55.599672,37.357357,Новомосковский административный округ
19900000,16.80623028969472,93.5,3,17,20,метро Аэропорт,9 минут на транспорте,0,9,https://www.cian.ru/sale/flat/313487766/,"ул. Лаптева, 9",55.597551,37.366314,Новомосковский административный округ
13600000,16.42558035070628,60.6,2,5,20,метро Аэропорт,9 минут на транспорте,0,9,https://www.cian.ru/sale/flat/316694806/,"ул. Лаптева, 9",55.597551,37.366314,Новомосковский административный округ
